GID,Names,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,rank,female,male,Age_adjusted_LCM,wind,NO2,Temp,SO2,PM25,ozone,co,rank
1081,"Lee County, AL",25.09,49.48,0,106.75,310.32,0.209,27,35,38,47,1,1,2,38,84.99089813,16.81411457,66.05186844,2.901493907,36.29827595,39.20866089,0.269552428,3
1059,"Franklin County, AL",0,69.7,0,0,438.79,0.209,27,35,38,47,2,1,2,50.3,85.01769924,16.63388557,62.45204401,6.250615418,31.30365109,38.04052067,0.246019823,4
37133,"Onslow County, NC",51.57,39.55,0,198.61,388.9,0.172,10,21,22,30,1,2,1,58.1,85.02151707,14.07081332,63.52410289,4.41911803,25.55642918,40.00035422,0.236072747,5
37031,"Carteret County, NC",84.63,99.93,0,145.43,384.23,0.172,10,21,22,30,3,3,3,51,85.04144287,14.02546616,62.87584076,3.230844784,25.90428886,39.33879471,0.241443718,4
28117,"Prentiss County, MS",78.16,113.53,0,331.13,0,0.222,36,50,45,46,3,3,3,64.3,85.06915792,16.02335491,62.1198953,6.71420606,31.41778755,37.92169189,0.253849688,5
5125,"Saline County, AR",47.89,51.85,0,112.69,279.9,0.223,34,44,40,49,1,1,2,36.9,85.11320648,12.75187607,62.4035202,7.07215929,33.69614487,37.48137512,0.247145778,2
45085,"Sumter County, SC",43.34,68.17,0,124.92,331.04,0.188,25,33,27,39,1,1,2,44.1,85.12947083,13.4986166,65.03706055,1.180492687,31.44223709,37.07102331,0.271445264,4
48459,"Upshur County, TX",80.3,68.02,0,148.37,368.89,0.157,2,30,47,23,2,3,2,53.9,85.1527729,7.831518412,65.2577877,3.872512341,34.24123192,35.83684826,0.261169352,5
48453,"Travis County, TX",15.87,18.18,1.58,47.86,212.08,0.157,2,30,47,23,1,1,1,21.8,85.15890394,11.58678668,68.14161028,3.668302332,36.05948911,36.47609929,0.249532802,1
12115,"Sarasota County, FL",74.83,95.85,0,101.05,263.27,0.161,4,24,48,13,3,3,3,31.8,85.18545341,11.47475886,74.08270645,1.388035834,29.0463624,34.70671368,0.257421613,1
22119,"Webster Parish, LA",55.97,90.98,0,208.81,0,0.231,26,42,29,45,2,2,3,47,85.24902954,8.692085457,65.92462311,4.422419834,35.15149536,35.75428543,0.263692176,4
1009,"Blount County, AL",54.51,122.93,0,171.49,537.51,0.209,27,35,38,47,3,2,3,63.8,85.32964579,17.99765062,62.95716858,5.140051524,33.73845037,40.5981741,0.275689155,5
28001,"Adams County, MS",67.81,106.61,0,231.99,0,0.222,36,50,45,46,3,3,3,55.6,85.34262848,11.05360031,67.82438087,4.582104564,35.46866703,35.91387558,0.280954421,5
48451,"Tom Green County, TX",33.4,52.26,0,115.92,283.64,0.157,2,30,47,23,1,1,2,34.9,85.45590973,12.30504566,65.8957456,3.437463641,32.95963796,40.37399832,0.263435339,2
45071,"Newberry County, SC",61.02,79.89,0,207.86,0,0.188,25,33,27,39,2,2,2,43.2,85.46009954,14.71902672,63.82320786,0.779760847,32.8280379,40.83885956,0.272596431,3
22009,"Avoyelles Parish, LA",50.17,74.22,0,196.04,0,0.231,26,42,29,45,2,2,2,44.8,85.47917175,9.579338551,68.28737831,4.48592782,34.96775627,35.74422379,0.280056578,4
5115,"Pope County, AR",52.64,69.23,0,167.25,358.1,0.223,34,44,40,49,2,2,2,47.3,85.47952271,12.85433722,60.15466785,7.651943207,32.27283573,37.45612488,0.241238478,4
47167,"Tipton County, TN",67.2,102.15,0,190.33,603.97,0.226,16,15,35,43,3,3,3,72.6,85.51934052,15.68250313,60.43748379,10.92487311,31.53277779,39.5385046,0.259005964,5
5119,"Pulaski County, AR",31.72,52.95,0,113.91,232.95,0.223,34,44,40,49,1,1,2,33.3,85.57957077,13.45546325,62.06332016,7.288237333,33.45710437,37.65529378,0.249661744,2
12105,"Polk County, FL",45.48,56.27,2.46,120.4,228.54,0.161,4,24,48,13,1,1,2,33.6,85.60804514,12.42981192,73.28978377,2.928677302,30.03454693,35.2810262,0.257809234,2
48499,"Wood County, TX",69.76,110.61,0,133.84,391.35,0.157,2,30,47,23,3,3,3,48.3,85.66726532,8.178278065,65.3042099,3.873363018,34.07837524,36.27012177,0.261185563,4
45023,"Chester County, SC",113.64,128.82,0,228.17,756.37,0.188,25,33,27,39,3,3,3,83,85.67440796,14.42641091,63.21598434,0.107127133,32.28293991,41.97116375,0.282714903,5
48257,"Kaufman County, TX",47.8,37.25,0,137.01,345.62,0.157,2,30,47,23,1,1,1,43.5,85.72208405,9.65694294,65.48721924,3.762753487,33.81107941,36.8397007,0.257786758,3
37061,"Duplin County, NC",33.28,52.28,0,109.36,0,0.172,10,21,22,30,1,1,2,28.4,85.76380768,14.06985664,63.11555176,3.284413433,27.54016685,40.59760742,0.230851167,1
13095,"Dougherty County, GA",42.07,69.27,0,148.74,291.1,0.175,8,39,42,29,1,1,2,43,85.77144368,15.07333787,68.23566945,1.948835055,37.08648936,37.1091334,0.267141292,3
28003,"Alcorn County, MS",0,88.87,0,157.46,0,0.222,36,50,45,46,2,1,3,45,85.77659225,15.96337938,61.55032539,7.912985086,31.08189011,38.19268799,0.25471215,4
48203,"Harrison County, TX",44.2,61.33,0,88.91,402.54,0.157,2,30,47,23,1,1,2,41.4,85.79364014,7.722226143,65.45692539,3.954234034,34.43155146,35.15180254,0.261151429,3
48053,"Burnet County, TX",40.72,55.09,0,120.12,0,0.157,2,30,47,23,1,1,2,25.9,85.82002354,11.15341043,67.50744629,3.671057791,35.47565126,37.12247133,0.249323022,1
5045,"Faulkner County, AR",43.4,56.92,0,154.49,331.65,0.223,34,44,40,49,1,1,2,48.9,85.91618538,12.94201541,61.06804276,7.669102192,32.82738495,37.87581444,0.245689303,4
48397,"Rockwall County, TX",37.67,28.95,0,71.55,382.41,0.157,2,30,47,23,1,1,1,34.5,85.92739868,10.2490263,65.44083405,3.983975649,33.77313232,37.13766479,0.257295161,2
5085,"Lonoke County, AR",34.81,80.65,0,159.06,418.2,0.223,34,44,40,49,2,1,2,51.3,85.97209494,14.03452574,62.01561901,7.610817432,33.56860188,37.89805349,0.265442818,4
45025,"Chesterfield County, SC",51.16,112.65,0,194.13,330.23,0.188,25,33,27,39,3,2,3,55.4,85.97232691,13.98786275,63.83484904,0.828730514,30.9583842,39.39694023,0.269708375,5
5071,"Johnson County, AR",74.51,76.01,0,164.39,535.33,0.223,34,44,40,49,2,3,2,56.9,86.01390686,13.03025208,60.02470474,7.695218754,32.23262558,37.29575195,0.247639069,5
40019,"Carter County, OK",60.9,46.85,0,155.72,0,0.201,30,48,49,44,1,2,2,40.2,86.03935623,12.21043614,62.83632723,4.23982358,33.53509649,40.38323847,0.261363079,3
37065,"Edgecombe County, NC",43.3,92.6,0,150.31,238.32,0.172,10,21,22,30,2,1,3,44.2,86.0560379,14.35197163,61.17234993,1.645434469,29.18508244,40.86632919,0.241605267,4
5111,"Poinsett County, AR",0,149.4,0,249.91,0,0.223,34,44,40,49,3,1,3,82.2,86.09689767,14.75646448,60.34890965,10.6581098,31.92766626,39.26988506,0.261497125,5
22001,"Acadia Parish, LA",50.5,62.58,0,136.21,320.51,0.231,26,42,29,45,2,2,2,45,86.09831238,8.666721026,68.87447166,4.462604165,34.43075466,35.40790304,0.276106561,4
5139,"Union County, AR",105.84,63.69,0,208.18,371.37,0.223,34,44,40,49,3,3,2,60.2,86.10569,10.44487739,64.85416889,5.852886796,35.21919584,36.34261513,0.269717854,5
5145,"White County, AR",56.94,62.57,0,152.51,339.47,0.223,34,44,40,49,2,2,2,45.7,86.10963004,13.93044686,61.0054136,8.39264352,32.79293115,38.4425025,0.262745526,4
47069,"Hardeman County, TN",0,94.22,0,229.89,0,0.226,16,15,35,43,3,1,3,60.7,86.15038109,15.9733847,61.02357674,9.332224131,31.04623413,38.74083519,0.26531367,5
5069,"Jefferson County, AR",65.05,109.07,0,202.93,433.08,0.223,34,44,40,49,3,2,3,64.3,86.15298004,13.22604847,63.18763733,7.456062317,34.36533203,37.63751507,0.283831067,5
1079,"Lawrence County, AL",0,87.31,0,117.07,0,0.209,27,35,38,47,2,1,3,42.4,86.17163595,17.23114173,62.17066765,6.150479237,31.13154411,39.17208417,0.246387665,3
22115,"Vernon Parish, LA",0,104.26,0,237.8,602.17,0.231,26,42,29,45,2,1,3,75.6,86.17707443,8.475233184,67.72817154,4.618981552,34.69976692,34.80777189,0.267418096,5
5093,"Mississippi County, AR",57.54,95.98,0,188.34,526.1,0.223,34,44,40,49,2,2,3,64.8,86.18592072,15.74117601,60.04861705,14.5346818,31.26450475,39.52026685,0.262134522,5
48005,"Angelina County, TX",42.83,44.86,0,105.22,275.13,0.157,2,30,47,23,1,1,1,34.2,86.24676895,8.42734766,67.21782049,3.783843597,34.59539859,34.69817298,0.261343458,2
37179,"Union County, NC",38.62,44.86,0,123.86,306.44,0.172,10,21,22,30,1,1,1,38.9,86.25780614,14.27671162,62.934419,0.278516495,32.45134099,42.55231412,0.271173974,3
48049,"Brown County, TX",0,80.08,0,146.89,0,0.157,2,30,47,23,2,1,2,38,86.26077053,11.64889442,66.38773891,3.671978065,33.3981138,38.31970814,0.25216275,3
22085,"Sabine Parish, LA",124.37,109.96,0,258.82,465.77,0.231,26,42,29,45,3,3,3,76.4,86.28899892,8.367058754,67.01640701,4.309780995,34.77895673,34.58151499,0.261181384,5
37191,"Wayne County, NC",60.17,48.36,0,161.52,221.16,0.172,10,21,22,30,1,2,2,40.3,86.30043182,14.173985,62.32087021,1.930207777,29.60113525,41.14553452,0.22931383,3
1033,"Colbert County, AL",55.49,90.88,0,164.29,290.1,0.209,27,35,38,47,2,2,3,49.7,86.31617991,16.64577866,61.94415029,6.930656115,30.44970576,37.9075381,0.250420958,4
48467,"Van Zandt County, TX",79.43,90.47,0,156.03,484.75,0.157,2,30,47,23,3,3,3,55.1,86.32912772,8.831422942,65.41442653,3.782904966,33.94095285,36.51219368,0.261215215,5
5023,"Cleburne County, AR",102.54,106.2,0,212.15,317.97,0.223,34,44,40,49,3,3,3,50.2,86.41363678,13.69044399,60.36011887,8.236805534,32.29228821,38.52224426,0.236161327,4
37141,"Pender County, NC",44.22,54.14,0,102.27,246.36,0.172,10,21,22,30,1,1,2,35.6,86.42702811,13.96586473,64.11630413,5.181823186,25.03116035,39.75799016,0.246653638,2
40017,"Canadian County, OK",34.82,51.6,0,119.51,311.36,0.201,30,48,49,44,1,1,2,41,86.46465174,13.50427055,60.31733894,4.305754582,33.57535998,39.20620028,0.277320266,3
22061,"Lincoln Parish, LA",58.34,0,0,0,388.14,0.231,26,42,29,45,1,2,1,39.6,86.4867878,9.893480301,65.86870193,4.337977529,35.24285889,35.82929516,0.267588153,3
29145,"Newton County, MO",54.73,65.52,0,118.48,352.66,0.208,22,38,33,40,2,2,2,43.8,86.52321116,13.24419816,57.23633703,5.589567184,31.13309797,37.48494657,0.229485775,3
1103,"Morgan County, AL",62.51,69.62,0,151.94,347.42,0.209,27,35,38,47,2,2,2,47.9,86.52846909,17.41942329,62.18924395,5.599078814,31.8129015,40.24641418,0.264064262,4
48491,"Williamson County, TX",23.38,23.7,0,59.8,249.08,0.157,2,30,47,23,1,1,1,25.1,86.54066031,10.91491795,67.76093728,3.675002337,35.55661011,36.70462179,0.249362355,1
12083,"Marion County, FL",68.28,92.47,7.19,124.8,287.86,0.161,4,24,48,13,3,3,3,40.8,86.54836828,13.31586075,71.80756656,2.138885726,29.30355003,35.16934882,0.258595116,3
12001,"Alachua County, FL",33.7,41.6,0,103.1,268.8,0.161,4,24,48,13,1,1,1,34.4,86.64438248,13.7951667,71.24788411,2.501722733,29.02725474,35.07313442,0.261991475,2
48309,"McLennan County, TX",28.93,40.71,0,101.57,209.49,0.157,2,30,47,23,1,1,1,30.5,86.68220738,10.39649296,66.38696834,3.684290613,34.25872694,37.3875558,0.250069574,1
45003,"Aiken County, SC",35.07,55.77,0,96.67,223.67,0.188,25,33,27,39,1,1,2,30.1,86.69795118,14.41362517,65.36742183,3.790210502,35.30598995,38.88265673,0.268069352,1
28121,"Rankin County, MS",39.73,60.23,0,130.63,315.55,0.222,36,50,45,46,1,1,2,40.5,86.69839369,13.63518156,66.9146456,4.362993377,36.12701144,36.36494173,0.271149814,3
29097,"Jasper County, MO",54.8,59.04,0,160.2,295.89,0.208,22,38,33,40,2,2,2,45.7,86.71363576,13.45106713,57.00175858,5.581601699,30.85480944,37.83498192,0.229465502,4
45031,"Darlington County, SC",48.2,66.98,0,110.09,331,0.188,25,33,27,39,2,1,2,39.5,86.71587372,13.86031961,64.43960266,1.401950812,30.5397583,38.17245102,0.269325562,3
5009,"Boone County, AR",79.01,92.16,0,180.03,372.07,0.223,34,44,40,49,3,3,3,55.9,86.74335861,12.70637345,58.68346024,7.052946091,31.12905836,38.0036335,0.232422423,5
40115,"Ottawa County, OK",0,117.78,0,180.83,440.88,0.201,30,48,49,44,3,1,3,64.8,86.75253105,13.67538786,57.98617744,6.262300014,31.66261387,37.02301311,0.229524031,5
5063,"Independence County, AR",0,86.58,0,205.9,0,0.223,34,44,40,49,2,1,3,45.3,86.78012238,14.18205929,59.89730148,9.44493351,31.94054146,38.83435822,0.249923259,4
12129,"Wakulla County, FL",90.32,60.31,0,134.28,632.91,0.161,4,24,48,13,2,3,2,64.5,86.78372498,13.96637001,70.35260162,0.474061018,31.66679001,34.92548688,0.260918374,5
37055,"Dare County, NC",0,60.6,0,91.96,0,0.172,10,21,22,30,1,1,2,36.5,86.78635684,15.60162298,61.660751,2.152179751,26.83383317,39.55004813,0.253524425,2
12023,"Columbia County, FL",60.72,75.47,0,162.45,274.77,0.161,4,24,48,13,2,2,2,47.7,86.79151917,14.28691117,70.57141418,3.218788958,30.06689949,35.21231397,0.267527496,4
5031,"Craighead County, AR",58.12,69.09,0,171.48,426.18,0.223,34,44,40,49,2,2,2,58.9,86.79405594,14.79430027,59.77024841,13.18616414,31.50143242,39.44296265,0.260979369,5
47097,"Lauderdale County, TN",97.3,90.23,0,305.29,0,0.226,16,15,35,43,3,3,3,67.8,86.79597727,16.3992424,59.89880625,17.41664982,30.44665082,39.44754028,0.259049127,5
37195,"Wilson County, NC",55.79,51.57,0,113.01,318.73,0.172,10,21,22,30,1,2,2,37.4,86.82283783,14.26927948,61.53940964,1.539853374,30.20375697,41.2680308,0.231250549,2
12123,"Taylor County, FL",0,110.99,0,237.7,0,0.161,4,24,48,13,3,1,3,64.7,86.83717007,14.13567246,70.60145908,1.572902891,30.73345078,34.95743815,0.261744476,5
48135,"Ector County, TX",33.19,28.28,0,62.88,499.84,0.157,2,30,47,23,1,1,1,42.2,86.84052785,14.55030357,65.30461884,2.502867381,31.47181892,42.72490247,0.27312163,3
29009,"Barry County, MO",0,77.82,0,103.11,341.83,0.208,22,38,33,40,2,1,2,39.4,86.85378456,12.99729872,57.64449883,6.494092345,30.7961731,37.52727318,0.229458101,3
12069,"Lake County, FL",68.13,75.93,0,121.38,287.6,0.161,4,24,48,13,2,3,2,37.1,86.86801783,12.71886428,72.350619,1.738088191,29.27423731,35.34627424,0.259073223,2
48329,"Midland County, TX",28.71,30.08,0,87.07,278.09,0.157,2,30,47,23,1,1,1,34.6,86.88714218,14.35046053,65.19658279,2.915646374,31.66995668,42.38891792,0.27314724,2
48497,"Wise County, TX",40.09,68.45,0,128.16,357.31,0.157,2,30,47,23,1,1,2,45.1,86.93286641,12.14547634,64.58065881,3.665867514,33.53923204,39.76091046,0.24888457,4
40097,"Mayes County, OK",82.62,77.96,0,194.31,347.55,0.201,30,48,49,44,3,3,2,55.8,86.93586604,13.13487148,58.99335225,3.859095017,32.47604116,36.48762639,0.249237483,5
22039,"Evangeline Parish, LA",61.08,58.74,0,191.86,0,0.231,26,42,29,45,2,2,2,48.1,86.94689789,8.581183624,68.38344574,4.576414585,34.69201431,35.48271942,0.276070483,4
40041,"Delaware County, OK",59.68,75.38,0,131.38,0,0.201,30,48,49,44,2,2,2,40.5,86.98745728,13.51391919,58.72881381,5.473597089,32.02761777,36.66099993,0.236102782,3
48097,"Cooke County, TX",62.86,121.5,0,211.91,496.28,0.157,2,30,47,23,3,2,3,62,87.0142334,11.89452305,64.00996399,4.038614225,33.27374115,40.06543159,0.259496743,5
47109,"McNairy County, TN",0,103.28,0,148.54,477.85,0.226,16,15,35,43,3,1,3,55.1,87.04952812,15.94323254,60.91502285,9.812275648,30.45259476,38.58242035,0.262860368,5
48181,"Grayson County, TX",61.78,57.05,0,135.9,329.41,0.157,2,30,47,23,2,2,2,43.3,87.06597392,11.37793159,64.34798431,3.744096398,33.35582415,39.25772762,0.258483302,3
5005,"Baxter County, AR",101.92,127.79,0,150.75,412.11,0.223,34,44,40,49,3,3,3,53.6,87.07889366,13.33133984,58.60329819,8.125968575,31.1042099,38.62319565,0.235397283,5
5007,"Benton County, AR",34.93,38.89,0,103.03,298.98,0.223,34,44,40,49,1,1,1,34.9,87.1075531,13.22786102,58.54760895,5.759983969,31.65123901,36.96730881,0.229505834,2
12121,"Suwannee County, FL",88.1,61.27,0,135.79,349.73,0.161,4,24,48,13,2,3,2,47.2,87.11219215,14.21594048,70.44653511,2.683511496,30.34779882,35.10590839,0.266067371,4
12031,"Duval County, FL",37.08,50.62,3.73,112.41,295.88,0.161,4,24,48,13,1,1,2,38.3,87.12756675,14.48838198,70.6547045,3.352403198,30.94929695,35.51604516,0.266506451,3
47113,"Madison County, TN",52.36,79.72,0,161.27,286.62,0.226,16,15,35,43,2,2,2,49.3,87.12972832,16.3071928,60.10703373,13.48210716,30.0363903,38.91550573,0.265352786,4
37139,"Pasquotank County, NC",0,61.58,0,125.58,0,0.172,10,21,22,30,1,1,2,39.3,87.14642715,15.48329735,60.64121819,1.593494117,27.67203426,39.90085793,0.244136088,3
5131,"Sebastian County, AR",33.67,67.22,0,129.3,261.78,0.223,34,44,40,49,1,1,2,39.1,87.15291977,12.34044647,60.55868244,5.532651484,32.42870045,35.93531545,0.264376491,3
28011,"Bolivar County, MS",73.32,0,0,229.32,0,0.222,36,50,45,46,2,3,1,51.6,87.15813337,13.45039109,64.21414239,6.242080893,35.3100962,37.74379894,0.279529222,4
1055,"Etowah County, AL",68.22,84.86,0,186.15,340.78,0.209,27,35,38,47,2,3,3,51.4,87.20026207,17.7429595,62.73619843,4.491699457,34.00815201,41.20506668,0.275587343,4
40079,"Le Flore County, OK",40.24,67.99,0,150.97,0,0.201,30,48,49,44,1,1,2,38.2,87.20370789,11.81548651,61.36038717,3.734984636,32.36579882,36.10037384,0.265591959,3
48231,"Hunt County, TX",53.94,80.36,0,174.22,411.27,0.157,2,30,47,23,2,2,2,51.6,87.21138611,9.679559708,65.25880585,3.940622902,33.72029648,37.03547859,0.259233758,4
37163,"Sampson County, NC",58.85,80.01,0,145.96,427.87,0.172,10,21,22,30,2,2,2,49.7,87.21571132,13.93538129,63.46192006,2.341844712,28.98204041,40.64352544,0.247454122,4
29109,"Lawrence County, MO",62.17,62.98,0,177.56,0,0.208,22,38,33,40,2,2,2,41.6,87.242136,13.1218009,57.10029221,6.057335258,30.54823732,37.84547329,0.229438994,3
48441,"Taylor County, TX",32.44,46.18,0,111.57,239.42,0.157,2,30,47,23,1,1,2,34.6,87.27476332,12.07225545,64.70199076,3.668758737,31.86037,39.91970317,0.257314742,2
12019,"Clay County, FL",47.71,49,0,101.6,345.29,0.161,4,24,48,13,1,1,2,39.7,87.27779388,14.22641635,71.0801178,2.46780653,30.08191223,35.26485519,0.267766863,3
29209,"Stone County, MO",67.72,95.49,0,127.09,251.13,0.208,22,38,33,40,3,3,3,39.5,87.27893066,12.9598848,57.61579259,6.663507541,30.43815581,37.81889534,0.229425887,3
30029,"Flathead County, MT",42.26,27.06,0,59.17,230.09,0.172,47,36,36,32,1,1,1,23.8,87.30475956,15.68490393,43.46184981,4.145460309,27.78354971,31.86189734,0.212437777,1
13153,"Houston County, GA",42.93,48.47,0,127.5,320.16,0.175,8,39,42,29,1,1,2,43,87.30950546,15.9766345,66.52602386,1.499835193,37.02392387,39.99197515,0.265648842,3
40013,"Bryan County, OK",48.82,0,0,123.35,0,0.201,30,48,49,44,1,1,1,31.3,87.31900692,10.92865694,63.19471216,3.751645148,33.55256319,38.69258717,0.256527164,1
29213,"Taney County, MO",58.8,44.42,0,129.17,0,0.208,22,38,33,40,1,2,1,32.3,87.3634758,13.09195566,57.93124898,7.038351854,30.5355107,38.295681,0.235380058,2
22079,"Rapides Parish, LA",43.33,73.34,0,170.34,247.63,0.231,26,42,29,45,2,1,2,42.9,87.38319189,8.702457714,67.85460039,4.575224573,34.91033936,35.43766371,0.276044826,3
1077,"Lauderdale County, AL",33.17,71.93,0,84.69,320.47,0.209,27,35,38,47,1,1,2,35.5,87.43020172,17.00495625,61.61100235,7.252130604,30.00925217,38.73712463,0.254001737,2
13021,"Bibb County, GA",53.99,65.59,0,136.74,398.33,0.175,8,39,42,29,2,2,2,49,87.47955704,16.26985645,65.87921143,0.716754198,35.51950264,41.0227108,0.272686273,4
48213,"Henderson County, TX",80.52,103.67,0,204.55,327.21,0.157,2,30,47,23,3,3,3,55.3,87.48852866,8.873053006,65.55710057,3.721746717,33.98847035,36.30198615,0.260613693,5
12089,"Nassau County, FL",79.82,82.71,0,155.9,366.3,0.161,4,24,48,13,3,3,2,49.7,87.50239999,14.39533059,70.29065595,5.739626816,31.05027689,35.6323761,0.266677809,4
37119,"Mecklenburg County, NC",24.97,24.92,2.1,72.31,229.23,0.172,10,21,22,30,1,1,1,26.9,87.50287819,14.61943555,62.20999241,0.216768593,33.62127018,43.46557713,0.261812262,1
40027,"Cleveland County, OK",41.45,40.23,4.71,119.66,250.19,0.201,30,48,49,44,1,1,1,37.9,87.50438944,13.12713051,60.92750422,4.303059737,35.46377818,39.38221614,0.260754059,2
5143,"Washington County, AR",20.9,33.45,0,81.96,214.21,0.223,34,44,40,49,1,1,1,28.7,87.51310221,13.18484985,59.23526001,5.582364188,31.94978227,36.78303443,0.24470881,1
5135,"Sharp County, AR",112.83,151.53,0,271.58,0,0.223,34,44,40,49,3,3,3,67.9,87.52560425,14.24707627,58.7513237,10.71196938,31.12212054,39.05722618,0.239555128,5
47071,"Hardin County, TN",91.08,96.18,0,222.47,0,0.226,16,15,35,43,3,3,3,59.3,87.53265762,16.22785997,60.82821178,9.73542738,29.98791075,38.61479568,0.258480147,5
40099,"Murray County, OK",185.98,155.3,0,281.29,950.87,0.201,30,48,49,44,3,3,3,117.7,87.53418732,12.2309068,61.97805595,4.239785671,34.00536346,39.83613459,0.261311909,5
45091,"York County, SC",31.63,50.17,0,109.1,281.69,0.188,25,33,27,39,1,1,2,34.7,87.54480133,14.59393425,62.6850914,0.095802595,32.33531189,43.05762787,0.281914049,2
48367,"Parker County, TX",43.24,56.19,0,116.02,357.97,0.157,2,30,47,23,1,1,2,40.5,87.5829277,12.25380103,65.06146749,3.31019028,33.67515628,39.18225288,0.248968792,3
1095,"Marshall County, AL",48.92,90.11,0,179.87,351.47,0.209,27,35,38,47,2,1,3,50.9,87.59276772,17.57351542,62.23194313,4.862952828,32.6744175,40.84887981,0.263282895,4
12107,"Putnam County, FL",74.44,83.99,0,188.06,229.51,0.161,4,24,48,13,3,3,2,43.4,87.60175323,13.90167484,71.46447563,1.963106304,29.75131559,35.12473068,0.268801641,3
45069,"Marlboro County, SC",128.15,88.02,0,304.46,0,0.188,25,33,27,39,3,3,3,73.1,87.66085561,14.00136344,63.94962947,1.471366564,30.58775775,39.42161179,0.276844747,5
48001,"Anderson County, TX",44.92,76.11,0,185.48,393.7,0.157,2,30,47,23,2,1,2,53.9,87.66611354,8.898516814,66.0665919,3.72969389,34.21749496,36.09739431,0.2613282,5
13299,"Ware County, GA",0,123.48,0,211.63,0,0.175,8,39,42,29,3,1,3,62.7,87.68074926,14.15873003,69.65272013,5.038171768,31.03249423,36.51574612,0.272323065,5
40131,"Rogers County, OK",56.01,54.3,0,123.29,344.56,0.201,30,48,49,44,1,2,2,42.4,87.7366224,13.51020268,58.80204827,3.532295738,32.70571463,36.81555448,0.246634168,3
5055,"Greene County, AR",56.55,107.45,0,264.68,322.58,0.223,34,44,40,49,3,2,3,62.1,87.74085999,14.75795441,59.19433975,16.60743046,31.10084979,39.53957431,0.261011049,5
29043,"Christian County, MO",44.29,52.95,0,116.53,330.15,0.208,22,38,33,40,1,1,2,39,87.75125504,13.07330799,57.41442871,6.623926401,29.84612083,38.33361816,0.235352606,3
40095,"Marshall County, OK",0,145.17,0,226.96,579.71,0.201,30,48,49,44,3,1,3,69.8,87.75979424,11.67036661,63.16236115,3.86773169,33.47428226,39.71636772,0.261294506,5
37101,"Johnston County, NC",44.96,56.54,0,129.58,394.65,0.172,10,21,22,30,1,1,2,47.9,87.76005363,14.21088886,62.13995743,1.083788514,31.67788601,41.36589813,0.224033511,4
